ticker,source_symbol,date,open,high,low,close,volume,adj_close
AAPL,AAPL,2022-05-12,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,182602000,139.7545166015625
AAPL,AAPL,2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,113990900,144.21498107910156
AAPL,AAPL,2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,86643800,142.6759033203125
AAPL,AAPL,2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,78336300,146.30308532714844
AAPL,AAPL,2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,109742900,138.04879760742188
AAPL,AAPL,2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136095600,134.64707946777344
AAPL,AAPL,2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,137426100,134.88233947753906
AAPL,AAPL,2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,117726300,140.293701171875
AAPL,AAPL,2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,104132700,137.5978546142578
AAPL,AAPL,2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,92482700,137.75469970703125
AAPL,AAPL,2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,90601500,140.95054626464844
AAPL,AAPL,2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,90978500,146.6951904296875
AAPL,AAPL,2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,103718400,145.9109649658203
AAPL,AAPL,2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,74286600,145.7835235595703
AAPL,AAPL,2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,72348100,148.2343292236328
AAPL,AAPL,2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,88570300,142.51904296875
AAPL,AAPL,2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,71598400,143.26405334472656
AAPL,AAPL,2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,67808200,145.7835235595703
AAPL,AAPL,2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,53950200,145.0482940673828
AAPL,AAPL,2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,69473000,139.8329620361328
AAPL,AAPL,2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,91437900,134.43142700195312
AAPL,AAPL,2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,122207100,129.28472900390625
AAPL,AAPL,2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,84784300,130.14735412597656
AAPL,AAPL,2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,91533000,132.76487731933594
AAPL,AAPL,2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,108123900,127.50053405761719
AAPL,AAPL,2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,134520300,128.97100830078125
AAPL,AAPL,2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,81000500,133.19622802734375
AAPL,AAPL,2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,73409200,132.6864776611328
AAPL,AAPL,2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,72433800,135.54896545410156
AAPL,AAPL,2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,89116800,138.87225341796875
AAPL,AAPL,2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,70207900,138.87225341796875
AAPL,AAPL,2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,67083400,134.73529052734375
AAPL,AAPL,2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,66242400,136.4900665283203
AAPL,AAPL,2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,98964500,134.02947998046875
AAPL,AAPL,2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,71051600,136.1959686279297
AAPL,AAPL,2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,73353800,138.77423095703125
AAPL,AAPL,2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,74064300,140.1074981689453
AAPL,AAPL,2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,66253700,143.46995544433594
AAPL,AAPL,2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,64547800,144.14634704589844
AAPL,AAPL,2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,63141600,142.01905822753906
AAPL,AAPL,2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,77588800,142.98960876464844
AAPL,AAPL,2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,71185600,142.62689208984375
AAPL,AAPL,2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,78140700,145.54824829101562
AAPL,AAPL,2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,76259900,147.2147674560547
AAPL,AAPL,2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,81420900,144.17579650878906
AAPL,AAPL,2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,82982400,148.02842712402344
AAPL,AAPL,2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,64823400,150.02830505371094
AAPL,AAPL,2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,65086600,152.2928466796875
AAPL,AAPL,2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,66675400,151.05764770507812
AAPL,AAPL,2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,53623900,149.9400634765625
AAPL,AAPL,2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,55138700,148.61663818359375
AAPL,AAPL,2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,78620700,153.70449829101562
AAPL,AAPL,2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,81378700,154.25350952148438
AAPL,AAPL,2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,101786900,159.31195068359375
AAPL,AAPL,2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,67829400,158.33160400390625
AAPL,AAPL,2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,59907000,156.8611602783203
AAPL,AAPL,2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,82507500,162.86074829101562
AAPL,AAPL,2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,55474100,162.5469970703125
AAPL,AAPL,2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,56697000,162.32119750976562
AAPL,AAPL,2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,60276900,161.85000610351562
AAPL,AAPL,2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,63135500,161.89910888671875
AAPL,AAPL,2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,70170500,166.13999938964844
AAPL,AAPL,2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,57149200,165.40367126464844
AAPL,AAPL,2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,68039400,168.94757080078125
AAPL,AAPL,2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,54091700,170.01759338378906
AAPL,AAPL,2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,56377100,169.86056518554688
AAPL,AAPL,2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,79542000,171.3527069091797
AAPL,AAPL,2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,62290100,170.9600067138672
AAPL,AAPL,2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,70346300,168.3782196044922
AAPL,AAPL,2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,69026800,164.50057983398438
AAPL,AAPL,2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,54147100,164.16680908203125
AAPL,AAPL,2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,53841500,164.4612579345703
AAPL,AAPL,2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,51218200,166.91551208496094
AAPL,AAPL,2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,78961000,160.62289428710938
AAPL,AAPL,2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,73314000,158.42393493652344
AAPL,AAPL,2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,77906200,155.9991912841797
AAPL,AAPL,2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,87991100,154.34017944335938
AAPL,AAPL,2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,74229900,155.06655883789062
AAPL,AAPL,2022-09-02,159.75,160.36000061035156,154.97000122070312,155.80999755859375,76957800,152.95596313476562
AAPL,AAPL,2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,73714800,151.69940185546875
AAPL,AAPL,2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,87449600,153.10325622558594
AAPL,AAPL,2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,84923800,151.63070678710938
AAPL,AAPL,2022-09-09,155.47000122070312,157.82000732421875,154.75,157.3699951171875,68028800,154.48739624023438
AAPL,AAPL,2022-09-12,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,104956000,160.43638610839844
AAPL,AAPL,2022-09-13,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,122656600,151.02206420898438
AAPL,AAPL,2022-09-14,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,87965400,152.46511840820312
AAPL,AAPL,2022-09-15,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,90481100,149.57894897460938
AAPL,AAPL,2022-09-16,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,162278800,147.93955993652344
AAPL,AAPL,2022-09-19,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,81474200,151.65032958984375
AAPL,AAPL,2022-09-20,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,107689800,154.02598571777344
AAPL,AAPL,2022-09-21,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,101696800,150.90423583984375
AAPL,AAPL,2022-09-22,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,86652500,149.9422149658203
AAPL,AAPL,2022-09-23,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,96029900,147.67449951171875
AAPL,AAPL,2022-09-26,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,93339400,148.00830078125
AAPL,AAPL,2022-09-27,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,84442700,148.98013305664062
AAPL,AAPL,2022-09-28,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,146691400,147.09532165527344
AAPL,AAPL,2022-09-29,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,128138200,139.87013244628906
AAPL,AAPL,2022-09-30,141.27999877929688,143.10000610351562,138.0,138.1999969482422,124925300,135.6685333251953
AAPL,AAPL,2022-10-03,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,114311700,139.84068298339844
AAPL,AAPL,2022-10-04,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,87830100,143.423828125
AAPL,AAPL,2022-10-05,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,79471000,143.71835327148438
AAPL,AAPL,2022-10-06,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,68402200,142.76609802246094
AAPL,AAPL,2022-10-07,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,85925600,137.52389526367188
AAPL,AAPL,2022-10-10,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,137.8478546142578
AAPL,AAPL,2022-10-11,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,77033700,136.43423461914062
AAPL,AAPL,2022-10-12,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,70433700,135.80596923828125
AAPL,AAPL,2022-10-13,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,113224000,140.3708038330078
AAPL,AAPL,2022-10-14,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,88598000,135.84523010253906
AAPL,AAPL,2022-10-17,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,85250900,139.8014373779297
AAPL,AAPL,2022-10-18,145.49000549316406,146.6999969482422,140.61000061035156,143.75,99136600,141.1168670654297
AAPL,AAPL,2022-10-19,141.69000244140625,144.9499969482422,141.5,143.86000061035156,61758300,141.22486877441406
AAPL,AAPL,2022-10-20,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,64522000,140.76348876953125
AAPL,AAPL,2022-10-21,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,86548600,144.57240295410156
AAPL,AAPL,2022-10-24,147.19000244140625,150.22999572753906,146.0,149.4499969482422,75981900,146.71249389648438
AAPL,AAPL,2022-10-25,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,74732300,149.54953002929688
AAPL,AAPL,2022-10-26,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,88194300,146.61428833007812
AAPL,AAPL,2022-10-27,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,109180200,142.14764404296875
AAPL,AAPL,2022-10-28,148.1999969482422,157.5,147.82000732421875,155.74000549316406,164762400,152.8872528076172
AAPL,AAPL,2022-10-31,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,97943200,150.53118896484375
AAPL,AAPL,2022-11-01,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,80379300,147.8904571533203
AAPL,AAPL,2022-11-02,148.9499969482422,152.1699981689453,145.0,145.02999877929688,93604600,142.37344360351562
AAPL,AAPL,2022-11-03,142.05999755859375,142.8000030517578,138.75,138.8800048828125,97918500,136.33609008789062
AAPL,AAPL,2022-11-04,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,140814800,136.07058715820312
AAPL,AAPL,2022-11-07,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,83374600,136.6015625
AAPL,AAPL,2022-11-08,140.41000366210938,141.42999267578125,137.49000549316406,139.5,89908500,137.17189025878906
AAPL,AAPL,2022-11-09,138.5,138.5500030517578,134.58999633789062,134.8699951171875,74917800,132.61915588378906
AAPL,AAPL,2022-11-10,141.24000549316406,146.8699951171875,139.5,146.8699951171875,118854000,144.4188995361328
AAPL,AAPL,2022-11-11,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,93979700,147.20167541503906
AAPL,AAPL,2022-11-14,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,73374100,145.80532836914062
AAPL,AAPL,2022-11-15,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,89868300,147.53599548339844
AAPL,AAPL,2022-11-16,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,64218300,146.3068389892578
AAPL,AAPL,2022-11-17,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,80389400,148.20465087890625
AAPL,AAPL,2022-11-18,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,74829600,148.76512145996094
AAPL,AAPL,2022-11-21,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,58724100,145.5398406982422
AAPL,AAPL,2022-11-22,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,51804100,147.67364501953125
AAPL,AAPL,2022-11-23,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,58301400,148.548828125
AAPL,AAPL,2022-11-25,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,35195900,145.63818359375
AAPL,AAPL,2022-11-28,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,69246000,141.8131103515625
AAPL,AAPL,2022-11-29,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,83763800,138.81399536132812
AAPL,AAPL,2022-11-30,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,111380900,145.55955505371094
AAPL,AAPL,2022-12-01,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,71250400,145.83486938476562
AAPL,AAPL,2022-12-02,145.9600067138672,148.0,145.64999389648438,147.80999755859375,65447400,145.34320068359375
AAPL,AAPL,2022-12-05,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,68826400,144.18292236328125
AAPL,AAPL,2022-12-06,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,64727200,140.52499389648438
AAPL,AAPL,2022-12-07,142.19000244140625,143.3699951171875,140.0,140.94000244140625,69721100,138.587890625
AAPL,AAPL,2022-12-08,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,62128300,140.26931762695312
AAPL,AAPL,2022-12-09,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,76097000,139.78750610351562
AAPL,AAPL,2022-12-12,142.6999969482422,144.5,141.05999755859375,144.49000549316406,70462700,142.07864379882812
AAPL,AAPL,2022-12-13,149.5,149.97000122070312,144.24000549316406,145.47000122070312,93886200,143.04229736328125
AAPL,AAPL,2022-12-14,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,82291200,140.8199920654297
AAPL,AAPL,2022-12-15,141.11000061035156,141.8000030517578,136.02999877929688,136.5,98931900,134.2219696044922
AAPL,AAPL,2022-12-16,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,160156900,132.26516723632812
AAPL,AAPL,2022-12-19,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,79592600,130.16085815429688
AAPL,AAPL,2022-12-20,131.38999938964844,133.25,129.88999938964844,132.3000030517578,77432800,130.092041015625
AAPL,AAPL,2022-12-21,132.97999572753906,136.80999755859375,132.75,135.4499969482422,85928000,133.18946838378906
AAPL,AAPL,2022-12-22,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,77852100,130.02322387695312
AAPL,AAPL,2022-12-23,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,63814900,129.65945434570312
AAPL,AAPL,2022-12-27,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,69007800,127.85993194580078
AAPL,AAPL,2022-12-28,129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,85438400,123.93653106689453
AAPL,AAPL,2022-12-29,127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,75703700,127.44694519042969
AAPL,AAPL,2022-12-30,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,77034200,127.76161193847656
AAPL,AAPL,2023-01-03,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,112117500,122.98271942138672
AAPL,AAPL,2023-01-04,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,89113600,124.25118255615234
AAPL,AAPL,2023-01-05,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,80962700,122.93354034423828
AAPL,AAPL,2023-01-06,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,87754700,127.45679473876953
AAPL,AAPL,2023-01-09,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,70790800,127.97792053222656
AAPL,AAPL,2023-01-10,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,63896200,128.54823303222656
AAPL,AAPL,2023-01-11,131.25,133.50999450683594,130.4600067138672,133.49000549316406,69458900,131.26220703125
AAPL,AAPL,2023-01-12,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,71379600,131.1835174560547
AAPL,AAPL,2023-01-13,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,57809700,132.51100158691406
AAPL,AAPL,2023-01-17,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,63646600,133.6713104248047
AAPL,AAPL,2023-01-18,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,69672800,132.95347595214844
AAPL,AAPL,2023-01-19,134.0800018310547,136.25,133.77000427246094,135.27000427246094,58280400,133.01251220703125
AAPL,AAPL,2023-01-20,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,80223600,135.56907653808594
AAPL,AAPL,2023-01-23,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,81760300,138.75502014160156
AAPL,AAPL,2023-01-24,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,66435100,140.1513214111328
AAPL,AAPL,2023-01-25,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,65799300,139.49252319335938
AAPL,AAPL,2023-01-26,143.1699981689453,144.25,141.89999389648438,143.9600067138672,54105100,141.55747985839844
AAPL,AAPL,2023-01-27,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,70555800,143.49456787109375
AAPL,AAPL,2023-01-30,144.9600067138672,145.5500030517578,142.85000610351562,143.0,64015300,140.6134796142578
AAPL,AAPL,2023-01-31,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,65874500,141.88197326660156
AAPL,AAPL,2023-02-01,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,77663600,143.0029296875
AAPL,AAPL,2023-02-02,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,118339000,148.302978515625
AAPL,AAPL,2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,154.5,154357300,151.9215545654297
AAPL,AAPL,2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,69858300,149.1977996826172
AAPL,AAPL,2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,83322600,152.06906127929688
AAPL,AAPL,2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,64120100,149.38461303710938
AAPL,AAPL,2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,56007100,148.35214233398438
AAPL,AAPL,2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,57450700,148.71653747558594
AAPL,AAPL,2023-02-13,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,62199000,151.51336669921875
AAPL,AAPL,2023-02-14,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,61707600,150.87326049804688
AAPL,AAPL,2023-02-15,153.11000061035156,155.5,152.8800048828125,155.3300018310547,65573800,152.97091674804688
AAPL,AAPL,2023-02-16,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,68167900,151.37550354003906
AAPL,AAPL,2023-02-17,152.35000610351562,153.0,150.85000610351562,152.5500030517578,59144100,150.233154296875
AAPL,AAPL,2023-02-21,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,58867200,146.2249298095703
AAPL,AAPL,2023-02-22,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,51011300,146.64840698242188
AAPL,AAPL,2023-02-23,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,48394200,147.1309814453125
AAPL,AAPL,2023-02-24,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,55469600,144.48184204101562
AAPL,AAPL,2023-02-27,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,44998500,145.67344665527344
AAPL,AAPL,2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,50547000,145.1712188720703
AAPL,AAPL,2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,55479000,143.10308837890625
AAPL,AAPL,2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,52238100,143.69398498535156
AAPL,AAPL,2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,70732300,148.7362060546875
AAPL,AAPL,2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,87558000,151.4936981201172
AAPL,AAPL,2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,56182000,149.29754638671875
AAPL,AAPL,2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,47204800,150.5482940673828
AAPL,AAPL,2023-03-09,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,53833600,148.30287170410156
AAPL,AAPL,2023-03-10,150.2100067138672,150.94000244140625,147.61000061035156,148.5,68572400,146.24465942382812
AAPL,AAPL,2023-03-13,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,84457100,148.1847381591797
AAPL,AAPL,2023-03-14,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,73695900,150.27252197265625
AAPL,AAPL,2023-03-15,151.19000244140625,153.25,149.9199981689453,152.99000549316406,77167900,150.6664581298828
AAPL,AAPL,2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,76161100,153.48304748535156
AAPL,AAPL,2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,155.0,98944600,152.6459197998047
AAPL,AAPL,2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,73641400,155.0094757080078
AAPL,AAPL,2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,73938300,156.86093139648438
AAPL,AAPL,2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,75701800,155.4329376220703
AAPL,AAPL,2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,67622100,156.51622009277344
AAPL,AAPL,2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,59196500,157.81619262695312
AAPL,AAPL,2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,52390300,155.87611389160156
AAPL,AAPL,2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,45992200,155.25567626953125
AAPL,AAPL,2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,51305700,158.32830810546875
AAPL,AAPL,2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,49501700,159.89414978027344
AAPL,AAPL,2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,68749800,162.39556884765625
AAPL,AAPL,2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,56976200,163.64627075195312
AAPL,AAPL,2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,46278300,163.11451721191406
AAPL,AAPL,2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,51511700,161.2728729248047
AAPL,AAPL,2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,45390100,162.15921020507812
AAPL,AAPL,2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,47716900,159.5691375732422
AAPL,AAPL,2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,47644200,158.35784912109375
AAPL,AAPL,2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,50133100,157.66847229003906
AAPL,AAPL,2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,68445600,163.04554748535156
AAPL,AAPL,2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,49386500,162.7008819580078
